frame,track_id,label,is_true_detection
1233,72,turtlebot,1
1234,72,turtlebot,1
1235,72,turtlebot,1
1236,72,turtlebot,1
1237,72,turtlebot,1
1238,72,turtlebot,1
1239,72,turtlebot,1
1240,72,turtlebot,1
1241,72,turtlebot,1
1242,72,turtlebot,1
1243,72,turtlebot,1
1244,72,turtlebot,1
1245,72,turtlebot,1
1246,72,turtlebot,1
1247,72,turtlebot,1
1248,72,turtlebot,1
1249,72,turtlebot,1
1250,72,turtlebot,1
1251,72,turtlebot,1
1252,72,turtlebot,1
1253,72,turtlebot,1
1254,72,turtlebot,1
1255,72,turtlebot,1
1256,72,turtlebot,1
1257,72,turtlebot,1
1258,72,turtlebot,1
1259,72,turtlebot,1
1260,72,turtlebot,1
1261,72,turtlebot,1
1262,72,turtlebot,1
1263,72,turtlebot,1
1264,72,turtlebot,1
1265,72,turtlebot,1
1266,72,turtlebot,1
1267,72,turtlebot,1
1268,72,turtlebot,1
1269,72,turtlebot,1
1270,72,turtlebot,1
1271,72,turtlebot,1
1272,72,turtlebot,1
1273,72,turtlebot,1
1274,72,turtlebot,1
1275,72,turtlebot,1
1276,72,turtlebot,1
1277,72,turtlebot,1
1278,72,turtlebot,1
1279,72,turtlebot,1
1280,72,turtlebot,1
1281,72,turtlebot,1
1282,72,turtlebot,1
1283,72,turtlebot,1
1284,72,turtlebot,1
1285,72,turtlebot,1
1286,72,turtlebot,1
1287,72,turtlebot,1
1288,72,turtlebot,1
1289,72,turtlebot,1
1290,72,turtlebot,1
1291,72,turtlebot,1
1292,72,turtlebot,1
1293,72,turtlebot,1
1294,72,turtlebot,1
1295,72,turtlebot,1
1296,72,turtlebot,1
1297,72,turtlebot,1
1298,72,turtlebot,1
1299,72,turtlebot,1
1300,72,turtlebot,1
1301,72,turtlebot,1
1302,72,turtlebot,1
1303,72,turtlebot,1
1304,72,turtlebot,1
1305,72,turtlebot,1
1306,72,turtlebot,1
1307,72,turtlebot,1
1308,72,turtlebot,1
1309,72,turtlebot,1
1310,72,turtlebot,1
1311,72,turtlebot,1
1312,72,turtlebot,1
1313,72,turtlebot,1
1314,72,turtlebot,1
1315,72,turtlebot,1
1316,72,turtlebot,1
1317,72,turtlebot,1
1318,72,turtlebot,1
1319,72,turtlebot,1
1320,72,turtlebot,1
1321,72,turtlebot,1
1322,72,turtlebot,1
1323,72,turtlebot,1
1324,72,turtlebot,1
1325,72,turtlebot,1
1326,72,turtlebot,1
1327,72,turtlebot,1
1328,72,turtlebot,1
1329,72,turtlebot,1
1330,72,turtlebot,1
1331,72,turtlebot,1
1332,72,turtlebot,1
1333,72,turtlebot,1
1334,72,turtlebot,1
1335,72,turtlebot,1
1336,72,turtlebot,1
1337,72,turtlebot,1
1338,72,turtlebot,1
1339,72,turtlebot,1
1340,72,turtlebot,1
1341,72,turtlebot,1
1342,72,turtlebot,1
1343,72,turtlebot,1
1344,72,turtlebot,1
1345,72,turtlebot,1
1346,72,turtlebot,1
1347,72,turtlebot,1
1348,72,turtlebot,1
1349,72,turtlebot,1
1350,72,turtlebot,1
1351,72,turtlebot,1
1352,72,turtlebot,1
1353,72,turtlebot,1
1354,72,turtlebot,1
1355,72,turtlebot,1
1356,72,turtlebot,1
1357,72,turtlebot,1
1358,72,turtlebot,1
1359,72,turtlebot,1
1360,72,,0
1361,72,,0
1362,72,,0
1363,72,,0
1364,72,,0
1365,72,,0
1366,72,,0
1367,72,,0
1368,72,,0
1369,72,,0
1370,78,turtlebot,1
1371,78,turtlebot,1
1372,78,turtlebot,1
1373,78,turtlebot,1
1374,78,turtlebot,1
1375,78,,0
1376,78,,0
1377,78,,0
1378,78,,0
1379,78,,0
1380,78,,0
1381,78,,0
1382,78,,0
1383,78,,0
1384,78,,0
1385,79,turtlebot,1
1386,79,,0
1387,79,,0
1388,79,,0
1389,79,,0
1390,79,,0
1391,79,,0
1392,79,,0
1393,79,,0
1394,79,,0
1395,79,,0
1396,-1,,0
1397,-1,,0
1398,-1,,0
1399,-1,,0
1400,-1,,0
1401,-1,,0
1402,-1,,0
1403,-1,,0
1404,-1,,0
1405,-1,,0
1406,-1,,0
1407,-1,,0
1408,-1,,0
1409,-1,,0
1410,-1,,0
1411,-1,,0
1412,-1,,0
1413,-1,,0
1414,-1,,0
1415,-1,,0
1416,-1,,0
1417,-1,,0
1418,-1,,0
1419,-1,,0
1420,-1,,0
1421,-1,,0
1422,-1,,0
1423,-1,,0
1424,-1,,0
1425,-1,,0
1426,-1,,0
1427,-1,,0
1428,-1,,0
1429,-1,,0
1430,-1,,0
1431,-1,,0
1432,83,turtlebot,1
1433,83,turtlebot,1
1434,83,turtlebot,1
1435,83,turtlebot,1
1436,83,turtlebot,1
1437,83,turtlebot,1
1438,83,turtlebot,1
1439,83,turtlebot,1
1440,83,turtlebot,1
1441,83,turtlebot,1
1442,83,turtlebot,1
1443,83,turtlebot,1
1444,83,turtlebot,1
1445,83,turtlebot,1
1446,83,turtlebot,1
1447,83,turtlebot,1
1448,83,turtlebot,1
1449,83,turtlebot,1
1450,83,turtlebot,1
1451,83,turtlebot,1
1452,83,turtlebot,1
1453,83,turtlebot,1
1454,83,turtlebot,1
1455,83,turtlebot,1
1456,83,turtlebot,1
1457,83,turtlebot,1
1458,83,turtlebot,1
1459,83,turtlebot,1
1460,83,turtlebot,1
1461,83,turtlebot,1
1462,83,turtlebot,1
1463,83,turtlebot,1
1464,83,turtlebot,1
1465,83,turtlebot,1
1466,83,turtlebot,1
1467,83,turtlebot,1
1468,83,turtlebot,1
1469,83,turtlebot,1
1470,83,turtlebot,1
1471,83,turtlebot,1
1472,83,turtlebot,1
1473,83,turtlebot,1
1474,83,turtlebot,1
1475,83,turtlebot,1
1476,83,turtlebot,1
1477,83,turtlebot,1
1478,83,turtlebot,1
1479,83,turtlebot,1
1480,83,turtlebot,1
1481,83,turtlebot,1
1482,83,turtlebot,1
1483,83,turtlebot,1
1484,83,turtlebot,1
1485,83,turtlebot,1
1486,83,turtlebot,1
1487,83,turtlebot,1
1488,83,turtlebot,1
1489,83,turtlebot,1
1490,83,turtlebot,1
1491,83,turtlebot,1
1492,83,turtlebot,1
1493,83,turtlebot,1
1494,83,turtlebot,1
1495,83,turtlebot,1
1496,83,turtlebot,1
1497,83,turtlebot,1
1498,83,turtlebot,1
1499,83,turtlebot,1
1500,83,turtlebot,1
1501,83,turtlebot,1
1502,83,turtlebot,1
1503,83,turtlebot,1
1504,83,turtlebot,1
1505,83,turtlebot,1
1506,83,turtlebot,1
1507,83,turtlebot,1
1508,83,turtlebot,1
1509,83,,0
1510,83,,0
1511,83,,0
1512,83,,0
1513,83,,0
1514,83,,0
1515,83,,0
1516,83,,0
1517,83,,0
1518,83,,0
1519,86,turtlebot,1
1520,86,turtlebot,1
1521,86,turtlebot,1
1522,86,turtlebot,1
1523,86,turtlebot,1
1524,86,turtlebot,1
1525,86,turtlebot,1
1526,86,turtlebot,1
1527,86,turtlebot,1
1528,86,turtlebot,1
1529,86,turtlebot,1
1530,86,turtlebot,1
1531,86,turtlebot,1
1532,86,turtlebot,1
1533,86,turtlebot,1
1534,86,turtlebot,1
1535,86,turtlebot,1
1536,86,turtlebot,1
1537,86,,0
1538,86,,0
1539,86,,0
1540,86,,0
1541,86,,0
1542,86,,0
1543,86,,0
1544,86,,0
1545,86,,0
1546,86,,0
1547,94,turtlebot,1
1548,94,turtlebot,1
1549,94,turtlebot,1
1550,94,turtlebot,1
1551,94,,0
1552,94,,0
1553,94,,0
1554,94,,0
1555,94,,0
1556,94,,0
1557,94,,0
1558,94,,0
1559,94,,0
1560,94,,0
1561,-1,,0
1562,-1,,0
1563,-1,,0
1564,-1,,0
1565,-1,,0
1566,-1,,0
1567,-1,,0
1568,-1,,0
1569,-1,,0
1570,-1,,0
1571,-1,,0
1572,-1,,0
1573,-1,,0
1574,-1,,0
1575,96,turtlebot,1
1576,96,turtlebot,1
1577,96,turtlebot,1
1578,96,turtlebot,1
1579,96,turtlebot,1
1580,96,turtlebot,1
1581,96,turtlebot,1
1582,96,turtlebot,1
1583,96,turtlebot,1
1584,96,turtlebot,1
1585,96,turtlebot,1
1586,96,turtlebot,1
1587,96,turtlebot,1
1588,96,turtlebot,1
1589,96,turtlebot,1
1590,96,turtlebot,1
1591,96,turtlebot,1
1592,96,turtlebot,1
1593,96,turtlebot,1
1594,96,,0
1595,96,,0
1596,96,,0
1597,96,,0
1598,96,,0
1599,96,,0
1600,96,,0
1601,96,,0
1602,96,,0
1603,96,,0
1604,-1,,0
1605,-1,,0
1606,-1,,0
1607,-1,,0
1608,-1,,0
1609,-1,,0
1610,-1,,0
1611,-1,,0
1612,-1,,0
1613,-1,,0
1614,-1,,0
1615,-1,,0
1616,-1,,0
1617,-1,,0
1618,-1,,0
1619,-1,,0
1620,-1,,0
1621,-1,,0
1622,-1,,0
1623,-1,,0
1624,-1,,0
1625,-1,,0
1626,-1,,0
1627,-1,,0
1628,-1,,0
1629,-1,,0
1630,-1,,0
1631,-1,,0
1632,-1,,0
1633,-1,,0
1634,-1,,0
1635,-1,,0
1636,-1,,0
1637,-1,,0
1638,-1,,0
1639,99,turtlebot,1
1640,99,turtlebot,1
1641,99,turtlebot,1
1642,99,turtlebot,1
1643,99,turtlebot,1
1644,99,turtlebot,1
1645,99,turtlebot,1
1646,99,turtlebot,1
1647,99,turtlebot,1
1648,99,turtlebot,1
1649,99,turtlebot,1
1650,99,turtlebot,1
1651,99,turtlebot,1
1652,99,turtlebot,1
1653,99,turtlebot,1
1654,99,turtlebot,1
1655,99,turtlebot,1
1656,99,turtlebot,1
1657,99,turtlebot,1
1658,99,turtlebot,1
1659,99,turtlebot,1
1660,99,turtlebot,1
1661,99,turtlebot,1
1662,99,turtlebot,1
1663,99,turtlebot,1
1664,99,turtlebot,1
1665,99,turtlebot,1
1666,99,turtlebot,1
1667,99,turtlebot,1
1668,99,turtlebot,1
1669,99,turtlebot,1
1670,99,turtlebot,1
1671,99,turtlebot,1
1672,99,turtlebot,1
1673,99,turtlebot,1
1674,99,turtlebot,1
1675,99,turtlebot,1
1676,99,turtlebot,1
1677,99,turtlebot,1
1678,99,turtlebot,1
1679,99,turtlebot,1
1680,99,turtlebot,1
1681,99,turtlebot,1
1682,99,turtlebot,1
1683,99,turtlebot,1
1684,99,turtlebot,1
1685,99,turtlebot,1
1686,99,turtlebot,1
1687,99,turtlebot,1
1688,99,turtlebot,1
1689,99,turtlebot,1
1690,99,turtlebot,1
1691,99,turtlebot,1
1692,99,turtlebot,1
1693,99,turtlebot,1
1694,99,turtlebot,1
1695,99,turtlebot,1
1696,99,turtlebot,1
1697,99,turtlebot,1
1698,99,turtlebot,1
1699,99,turtlebot,1
1700,99,turtlebot,1
1701,99,turtlebot,1
1702,99,turtlebot,1
1703,99,turtlebot,1
1704,99,turtlebot,1
1705,99,turtlebot,1
1706,99,turtlebot,1
1707,99,turtlebot,1
1708,99,turtlebot,1
1709,99,turtlebot,1
1710,99,turtlebot,1
1711,99,turtlebot,1
1712,99,turtlebot,1
1713,99,turtlebot,1
1714,99,turtlebot,1
1715,99,turtlebot,1
1716,99,turtlebot,1
1717,99,turtlebot,1
1718,99,turtlebot,1
1719,99,turtlebot,1
1720,99,turtlebot,1
1721,99,turtlebot,1
1722,99,turtlebot,1
1723,99,turtlebot,1
1724,99,turtlebot,1
1725,99,turtlebot,1
1726,99,turtlebot,1
1727,99,turtlebot,1
1728,99,turtlebot,1
1729,99,turtlebot,1
1730,99,turtlebot,1
1731,99,turtlebot,1
1732,99,turtlebot,1
1733,99,turtlebot,1
1734,99,turtlebot,1
1735,99,turtlebot,1
1736,99,turtlebot,1
1737,99,turtlebot,1
1738,99,turtlebot,1
1739,99,turtlebot,1
1740,99,turtlebot,1
1741,99,turtlebot,1
1742,99,turtlebot,1
1743,99,turtlebot,1
1744,99,turtlebot,1
1745,99,turtlebot,1
1746,99,turtlebot,1
1747,99,turtlebot,1
1748,99,turtlebot,1
1749,99,turtlebot,1
1750,99,turtlebot,1
1751,99,,0
1752,99,,0
1753,99,,0
1754,99,,0
1755,99,,0
1756,99,,0
1757,99,,0
1758,99,,0
1759,99,,0
1760,99,,0
1761,-1,,0
1762,-1,,0
1763,-1,,0
1764,-1,,0
1765,-1,,0
1766,-1,,0
1767,-1,,0
1768,-1,,0
1769,-1,,0
1770,-1,,0
1771,-1,,0
1772,-1,,0
1773,-1,,0
1774,-1,,0
1775,-1,,0
1776,-1,,0
1777,-1,,0
1778,-1,,0
1779,-1,,0
1780,-1,,0
1781,-1,,0
1782,-1,,0
1783,-1,,0
1784,-1,,0
1785,-1,,0
1786,-1,,0
1787,-1,,0
1788,-1,,0
1789,-1,,0
1790,-1,,0
1791,-1,,0
1792,-1,,0
1793,-1,,0
1794,-1,,0
1795,-1,,0
1796,-1,,0
1797,-1,,0
1798,-1,,0
1799,-1,,0
1800,-1,,0
1801,-1,,0
1802,-1,,0
1803,-1,,0
1804,-1,,0
1805,-1,,0
1806,-1,,0
1807,-1,,0
1808,-1,,0
1809,-1,,0
1810,-1,,0
1811,-1,,0
1812,-1,,0
1813,-1,,0
1814,-1,,0
1815,-1,,0
1816,-1,,0
1817,-1,,0
1818,-1,,0
1819,-1,,0
1820,-1,,0
1821,-1,,0
1822,-1,,0
1823,-1,,0
1824,-1,,0
1825,-1,,0
1826,-1,,0
1827,-1,,0
1828,-1,,0
1829,-1,,0
1830,-1,,0
1831,-1,,0
1832,-1,,0
1833,-1,,0
1834,-1,,0
1835,-1,,0
1836,-1,,0
1837,-1,,0
1838,103,turtlebot,1
1839,103,turtlebot,1
1840,103,turtlebot,1
1841,103,turtlebot,1
1842,103,turtlebot,1
1843,103,turtlebot,1
1844,103,turtlebot,1
1845,103,turtlebot,1
1846,103,turtlebot,1
1847,103,turtlebot,1
1848,103,turtlebot,1
1849,103,turtlebot,1
1850,103,turtlebot,1
1851,103,turtlebot,1
1852,103,turtlebot,1
1853,103,turtlebot,1
1854,103,turtlebot,1
1855,103,turtlebot,1
1856,103,turtlebot,1
1857,103,,0
1858,103,,0
1859,103,,0
1860,103,,0
1861,103,,0
1862,103,,0
1863,103,,0
1864,103,,0
1865,103,,0
1866,103,,0
1867,-1,,0
1868,-1,,0
1869,-1,,0
1870,-1,,0
1871,-1,,0
1872,-1,,0
1873,-1,,0
1874,-1,,0
1875,-1,,0
1876,-1,,0
1877,-1,,0
1878,-1,,0
1879,-1,,0
1880,-1,,0
1881,-1,,0
1882,-1,,0
1883,-1,,0
1884,-1,,0
1885,-1,,0
1886,-1,,0
1887,-1,,0
1888,-1,,0
1889,-1,,0
1890,-1,,0
1891,-1,,0
1892,-1,,0
1893,-1,,0
1894,-1,,0
1895,-1,,0
1896,-1,,0
1897,-1,,0
1898,-1,,0
1899,-1,,0
1900,-1,,0
1901,-1,,0
1902,-1,,0
1903,-1,,0
1904,-1,,0
1905,-1,,0
1906,-1,,0
1907,-1,,0
1908,-1,,0
1909,-1,,0
1910,-1,,0
1911,-1,,0
1912,-1,,0
1913,-1,,0
1914,104,turtlebot,1
1915,104,turtlebot,1
1916,104,turtlebot,1
1917,104,turtlebot,1
1918,104,turtlebot,1
1919,104,turtlebot,1
1920,104,turtlebot,1
1921,104,turtlebot,1
1922,104,turtlebot,1
1923,104,turtlebot,1
1924,104,turtlebot,1
1925,104,turtlebot,1
1926,104,turtlebot,1
1927,104,turtlebot,1
1928,104,turtlebot,1
1929,104,,0
1930,104,,0
1931,104,,0
1932,104,,0
1933,104,,0
1934,104,,0
1935,104,,0
1936,104,,0
1937,104,,0
1938,104,,0
1939,-1,,0
1940,-1,,0
1941,-1,,0
1942,-1,,0
1943,-1,,0
1944,-1,,0
1945,-1,,0
1946,-1,,0
1947,-1,,0
1948,-1,,0
1949,-1,,0
1950,-1,,0
1951,-1,,0
1952,-1,,0
1953,-1,,0
1954,-1,,0
1955,-1,,0
1956,-1,,0
1957,-1,,0
1958,-1,,0
1959,-1,,0
1960,-1,,0
1961,-1,,0
1962,-1,,0
1963,-1,,0
1964,-1,,0
1965,-1,,0
1966,-1,,0
1967,-1,,0
1968,-1,,0
1969,-1,,0
1970,-1,,0
1971,-1,,0
1972,-1,,0
1973,-1,,0
1974,-1,,0
1975,-1,,0
1976,-1,,0
1977,-1,,0
1978,-1,,0
1979,-1,,0
1980,-1,,0
1981,-1,,0
1982,-1,,0
1983,-1,,0
1984,-1,,0
1985,-1,,0
1986,-1,,0
1987,-1,,0
1988,-1,,0
1989,-1,,0
1990,-1,,0
1991,-1,,0
1992,-1,,0
1993,-1,,0
1994,-1,,0
1995,-1,,0
1996,-1,,0
1997,-1,,0
1998,-1,,0
1999,-1,,0
2000,-1,,0
2001,-1,,0
2002,-1,,0
2003,-1,,0
2004,-1,,0
2005,-1,,0
2006,-1,,0
2007,-1,,0
2008,-1,,0
2009,-1,,0
2010,-1,,0
2011,-1,,0
2012,-1,,0
2013,-1,,0
2014,-1,,0
2015,-1,,0
2016,-1,,0
2017,-1,,0
2018,-1,,0
2019,-1,,0
2020,-1,,0
2021,-1,,0
2022,-1,,0
2023,-1,,0
2024,-1,,0
2025,-1,,0
2026,-1,,0
2027,-1,,0
2028,-1,,0
2029,-1,,0
2030,-1,,0
2031,-1,,0
2032,-1,,0
2033,-1,,0
2034,-1,,0
2035,-1,,0
2036,-1,,0
2037,-1,,0
2038,-1,,0
2039,-1,,0
2040,-1,,0
2041,-1,,0
2042,-1,,0
2043,-1,,0
2044,-1,,0
2045,-1,,0
2046,-1,,0
2047,-1,,0
2048,-1,,0
2049,-1,,0
2050,-1,,0
2051,-1,,0
2052,-1,,0
2053,-1,,0
2054,-1,,0
2055,-1,,0
2056,-1,,0
2057,-1,,0
2058,-1,,0
2059,-1,,0
2060,-1,,0
2061,-1,,0
2062,-1,,0
2063,-1,,0
2064,-1,,0
2065,-1,,0
2066,-1,,0
2067,-1,,0
2068,-1,,0
2069,-1,,0
2070,-1,,0
2071,-1,,0
2072,-1,,0
2073,-1,,0
2074,-1,,0
2075,-1,,0
2076,-1,,0
2077,-1,,0
2078,-1,,0
2079,-1,,0
2080,-1,,0
2081,-1,,0
2082,-1,,0
2083,-1,,0
2084,-1,,0
2085,-1,,0
2086,-1,,0
2087,-1,,0
2088,-1,,0
2089,-1,,0
2090,-1,,0
2091,-1,,0
2092,-1,,0
2093,-1,,0
2094,-1,,0
2095,-1,,0
2096,-1,,0
2097,-1,,0
2098,-1,,0
2099,-1,,0
2100,-1,,0
2101,-1,,0
2102,-1,,0
2103,-1,,0
2104,-1,,0
2105,-1,,0
2106,-1,,0
2107,-1,,0
2108,-1,,0
2109,-1,,0
2110,-1,,0
2111,-1,,0
2112,-1,,0
2113,-1,,0
2114,-1,,0
2115,-1,,0
2116,-1,,0
2117,-1,,0
2118,-1,,0
2119,-1,,0
2120,-1,,0
2121,-1,,0
2122,-1,,0
2123,-1,,0
2124,-1,,0
2125,-1,,0
2126,-1,,0
2127,-1,,0
2128,-1,,0
2129,-1,,0
2130,-1,,0
2131,-1,,0
2132,-1,,0
2133,-1,,0
2134,-1,,0
2135,-1,,0
2136,-1,,0
2137,-1,,0
2138,-1,,0
2139,-1,,0
2140,-1,,0
2141,-1,,0
2142,-1,,0
2143,-1,,0
2144,-1,,0
2145,-1,,0
2146,-1,,0
2147,-1,,0
2148,-1,,0
2149,-1,,0
2150,-1,,0
2151,-1,,0
2152,-1,,0
2153,-1,,0
2154,-1,,0
2155,106,turtlebot,1
2156,106,turtlebot,1
2157,106,turtlebot,1
2158,106,turtlebot,1
2159,106,turtlebot,1
2160,106,turtlebot,1
2161,106,turtlebot,1
2162,106,turtlebot,1
2163,106,turtlebot,1
2164,106,turtlebot,1
2165,106,turtlebot,1
2166,106,,0
2167,106,,0
2168,106,,0
2169,106,,0
2170,106,,0
2171,106,,0
2172,106,,0
2173,106,,0
2174,106,,0
2175,106,,0
2176,-1,,0
2177,-1,,0
2178,-1,,0
2179,-1,,0
2180,-1,,0
2181,-1,,0
2182,-1,,0
2183,-1,,0
2184,-1,,0
2185,-1,,0
2186,-1,,0
2187,-1,,0
2188,-1,,0
2189,-1,,0
2190,-1,,0
2191,-1,,0
2192,-1,,0
2193,-1,,0
2194,-1,,0
2195,-1,,0
2196,-1,,0
2197,-1,,0
2198,-1,,0
2199,-1,,0
2200,-1,,0
2201,-1,,0
2202,-1,,0
2203,-1,,0
2204,-1,,0
2205,-1,,0
2206,-1,,0
2207,-1,,0
2208,-1,,0
2209,-1,,0
2210,-1,,0
2211,-1,,0
2212,-1,,0
2213,-1,,0
2214,-1,,0
2215,-1,,0
2216,-1,,0
2217,-1,,0
2218,-1,,0
2219,-1,,0
2220,-1,,0
2221,-1,,0
2222,-1,,0
2223,-1,,0
2224,-1,,0
2225,-1,,0
2226,-1,,0
2227,-1,,0
2228,-1,,0
2229,-1,,0
2230,-1,,0
2231,-1,,0
2232,-1,,0
2233,-1,,0
2234,-1,,0
2235,-1,,0
2236,-1,,0
2237,-1,,0
2238,-1,,0
2239,-1,,0
2240,-1,,0
2241,-1,,0
2242,-1,,0
2243,-1,,0
2244,-1,,0
2245,-1,,0
2246,-1,,0
2247,-1,,0
2248,-1,,0
2249,-1,,0
2250,-1,,0
2251,-1,,0
2252,-1,,0
2253,-1,,0
2254,-1,,0
2255,-1,,0
2256,-1,,0
2257,-1,,0
2258,-1,,0
2259,-1,,0
2260,-1,,0
2261,-1,,0
2262,-1,,0
2263,-1,,0
2264,-1,,0
2265,-1,,0
2266,-1,,0
2267,-1,,0
2268,-1,,0
2269,-1,,0
2270,-1,,0
2271,-1,,0
2272,-1,,0
2273,-1,,0
2274,-1,,0
2275,-1,,0
2276,-1,,0
2277,-1,,0
2278,-1,,0
2279,-1,,0
2280,118,turtlebot,1
2281,118,turtlebot,1
2282,118,turtlebot,1
2283,118,turtlebot,1
2284,118,turtlebot,1
2285,118,turtlebot,1
2286,118,turtlebot,1
2287,118,turtlebot,1
2288,118,turtlebot,1
2289,118,turtlebot,1
2290,118,turtlebot,1
2291,118,turtlebot,1
2292,118,turtlebot,1
2293,118,turtlebot,1
2294,118,turtlebot,1
2295,118,turtlebot,1
2296,118,turtlebot,1
2297,118,turtlebot,1
2298,118,turtlebot,1
2299,118,turtlebot,1
2300,118,turtlebot,1
2301,118,turtlebot,1
2302,118,turtlebot,1
2303,118,turtlebot,1
2304,118,turtlebot,1
2305,118,turtlebot,1
2306,118,turtlebot,1
2307,118,turtlebot,1
2308,118,turtlebot,1
2309,118,turtlebot,1
2310,118,turtlebot,1
2311,118,turtlebot,1
2312,118,turtlebot,1
2313,118,turtlebot,1
2314,118,turtlebot,1
2315,118,turtlebot,1
2316,118,turtlebot,1
2317,118,turtlebot,1
2318,118,turtlebot,1
2319,118,turtlebot,1
2320,118,turtlebot,1
2321,118,turtlebot,1
2322,118,turtlebot,1
2323,118,turtlebot,1
2324,118,turtlebot,1
2325,118,turtlebot,1
2326,118,turtlebot,1
2327,118,turtlebot,1
2328,118,turtlebot,1
2329,118,turtlebot,1
2330,118,turtlebot,1
2331,118,turtlebot,1
2332,118,turtlebot,1
2333,118,turtlebot,1
2334,118,turtlebot,1
2335,118,turtlebot,1
2336,118,turtlebot,1
2337,118,turtlebot,1
2338,118,turtlebot,1
2339,118,turtlebot,1
2340,118,turtlebot,1
2341,118,turtlebot,1
2342,118,turtlebot,1
2343,118,turtlebot,1
2344,118,turtlebot,1
2345,118,turtlebot,1
2346,118,turtlebot,1
2347,118,turtlebot,1
2348,118,turtlebot,1
2349,118,turtlebot,1
2350,118,,0
2351,118,,0
2352,118,,0
2353,118,,0
2354,118,,0
2355,118,,0
2356,118,,0
2357,118,,0
2358,118,,0
2359,118,,0
2360,-1,,0
2361,-1,,0
2362,-1,,0
2363,-1,,0
2364,-1,,0
2365,-1,,0
2366,-1,,0
2367,-1,,0
2368,-1,,0
2369,-1,,0
2370,-1,,0
2371,-1,,0
2372,-1,,0
2373,-1,,0
2374,-1,,0
2375,-1,,0
2376,-1,,0
2377,-1,,0
2378,128,turtlebot,1
2379,128,turtlebot,1
2380,128,turtlebot,1
2381,128,turtlebot,1
2382,128,turtlebot,1
2383,128,turtlebot,1
2384,128,turtlebot,1
2385,128,turtlebot,1
2386,128,turtlebot,1
2387,128,turtlebot,1
2388,128,turtlebot,1
2389,128,turtlebot,1
2390,128,turtlebot,1
2391,128,turtlebot,1
2392,128,turtlebot,1
2393,128,turtlebot,1
2394,128,turtlebot,1
2395,128,turtlebot,1
2396,128,turtlebot,1
2397,128,turtlebot,1
2398,128,turtlebot,1
2399,128,turtlebot,1
2400,128,turtlebot,1
2401,128,turtlebot,1
2402,128,turtlebot,1
2403,128,turtlebot,1
2404,128,turtlebot,1
2405,128,turtlebot,1
2406,128,turtlebot,1
2407,128,turtlebot,1
2408,128,turtlebot,1
2409,128,turtlebot,1
2410,128,turtlebot,1
2411,128,turtlebot,1
2412,128,turtlebot,1
2413,128,turtlebot,1
2414,128,turtlebot,1
2415,128,turtlebot,1
2416,128,turtlebot,1
2417,128,turtlebot,1
2418,128,turtlebot,1
2419,128,turtlebot,1
2420,128,turtlebot,1
2421,128,turtlebot,1
2422,128,turtlebot,1
2423,128,turtlebot,1
2424,128,turtlebot,1
2425,128,turtlebot,1
2426,128,turtlebot,1
2427,128,turtlebot,1
2428,128,turtlebot,1
2429,128,turtlebot,1
2430,128,turtlebot,1
2431,128,turtlebot,1
2432,128,turtlebot,1
2433,128,turtlebot,1
2434,128,turtlebot,1
2435,128,turtlebot,1
2436,128,turtlebot,1
2437,128,turtlebot,1
2438,128,turtlebot,1
2439,128,turtlebot,1
2440,128,turtlebot,1
2441,128,turtlebot,1
2442,128,turtlebot,1
2443,128,turtlebot,1
2444,128,turtlebot,1
2445,128,turtlebot,1
2446,128,turtlebot,1
2447,128,turtlebot,1
2448,128,turtlebot,1
2449,128,turtlebot,1
2450,128,turtlebot,1
2451,128,turtlebot,1
2452,128,turtlebot,1
2453,128,turtlebot,1
2454,128,turtlebot,1
2455,128,turtlebot,1
2456,128,turtlebot,1
2457,128,turtlebot,1
2458,128,turtlebot,1
2459,128,turtlebot,1
2460,128,turtlebot,1
2461,128,turtlebot,1
2462,128,turtlebot,1
2463,128,turtlebot,1
2464,128,turtlebot,1
2465,128,turtlebot,1
2466,128,turtlebot,1
2467,128,turtlebot,1
2468,128,turtlebot,1
2469,128,turtlebot,1
2470,128,turtlebot,1
2471,128,turtlebot,1
2472,128,turtlebot,1
2473,128,turtlebot,1
2474,128,turtlebot,1
2475,128,turtlebot,1
2476,128,turtlebot,1
2477,128,turtlebot,1
2478,128,turtlebot,1
2479,128,turtlebot,1
2480,128,turtlebot,1
2481,128,turtlebot,1
2482,128,turtlebot,1
2483,128,turtlebot,1
2484,128,turtlebot,1
2485,128,turtlebot,1
2486,128,turtlebot,1
2487,128,turtlebot,1
2488,128,turtlebot,1
2489,128,turtlebot,1
2490,128,turtlebot,1
2491,128,turtlebot,1
2492,128,turtlebot,1
2493,128,turtlebot,1
2494,128,turtlebot,1
2495,128,turtlebot,1
2496,128,turtlebot,1
2497,128,turtlebot,1
2498,128,turtlebot,1
2499,128,turtlebot,1
2500,128,turtlebot,1
2501,128,turtlebot,1
2502,128,turtlebot,1
2503,128,turtlebot,1
2504,128,turtlebot,1
2505,128,turtlebot,1
2506,128,turtlebot,1
2507,128,turtlebot,1
2508,128,turtlebot,1
2509,128,turtlebot,1
2510,128,turtlebot,1
2511,128,turtlebot,1
2512,128,turtlebot,1
2513,128,turtlebot,1
2514,128,turtlebot,1
2515,128,turtlebot,1
2516,128,turtlebot,1
2517,128,turtlebot,1
2518,128,turtlebot,1
2519,128,,0
2520,128,,0
2521,128,,0
2522,128,,0
2523,128,,0
2524,128,,0
